2025-07-14 11:14:23 | INFO     | __main__:setup_production_logging:52 | ✅ Production logging configured
2025-07-14 11:31:17 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 11:31:17 | WARNING  | __main__:test_dependencies:126 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 11:31:17 | INFO     | __main__:test_dependencies:130 | 🔍 Testing cluster connections...
2025-07-14 11:31:17 | INFO     | __main__:test_dependencies:141 | ✅ HDFS connection test passed
2025-07-14 11:31:22 | INFO     | __main__:test_dependencies:152 | ✅ Hive connection test passed (65 databases)
2025-07-14 11:31:22 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 11:31:22 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 11:31:46 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 23.91s
2025-07-14 11:31:46 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 11:31:46 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.6%
2025-07-14 11:31:46 | INFO     | __main__:test_dependencies:162 | ✅ Metrics collector test passed
2025-07-14 11:31:46 | INFO     | __main__:test_dependencies:176 | ✅ Dependency testing completed
2025-07-14 11:31:46 | INFO     | __main__:main:212 | 🎉 Startup validation completed successfully!
2025-07-14 11:31:46 | INFO     | __main__:main:213 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 11:31:46 | ERROR    | __main__:<module>:242 | ❌ Server startup failed: name 'Dict' is not defined
2025-07-14 11:32:34 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 11:32:34 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 11:32:34 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 11:32:34 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 11:32:34 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 11:32:34 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 11:32:34 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 11:32:35 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 11:32:35 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 11:32:35 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 11:32:57 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 21.62s
2025-07-14 11:32:57 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 11:32:57 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.6%
2025-07-14 11:32:57 | INFO     | __main__:test_dependencies:165 | ✅ Metrics collector test passed
2025-07-14 11:32:57 | INFO     | __main__:test_dependencies:179 | ✅ Dependency testing completed
2025-07-14 11:32:57 | INFO     | __main__:main:215 | 🎉 Startup validation completed successfully!
2025-07-14 11:32:57 | INFO     | __main__:main:216 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 11:32:57 | ERROR    | __main__:<module>:245 | ❌ Server startup failed: name 'Dict' is not defined
2025-07-14 11:33:12 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 11:33:12 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 11:33:12 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 11:33:13 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 11:33:13 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 11:33:13 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 11:33:13 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 11:33:13 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 11:33:13 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 11:33:13 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 11:33:32 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 18.90s
2025-07-14 11:33:32 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 11:33:32 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.6%
2025-07-14 11:33:32 | INFO     | __main__:test_dependencies:165 | ✅ Metrics collector test passed
2025-07-14 11:33:32 | INFO     | __main__:test_dependencies:179 | ✅ Dependency testing completed
2025-07-14 11:33:32 | INFO     | __main__:main:215 | 🎉 Startup validation completed successfully!
2025-07-14 11:33:32 | INFO     | __main__:main:216 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 11:33:33 | ERROR    | __main__:<module>:245 | ❌ Server startup failed: name 'Dict' is not defined
2025-07-14 11:35:12 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 11:35:12 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 11:35:12 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 11:35:12 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 11:35:13 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 11:35:13 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 11:35:13 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 11:35:13 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 11:35:13 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 11:35:13 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 11:35:34 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 21.04s
2025-07-14 11:35:34 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 11:35:34 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.6%
2025-07-14 11:35:34 | INFO     | __main__:test_dependencies:165 | ✅ Metrics collector test passed
2025-07-14 11:35:34 | INFO     | __main__:test_dependencies:179 | ✅ Dependency testing completed
2025-07-14 11:35:34 | INFO     | __main__:main:215 | 🎉 Startup validation completed successfully!
2025-07-14 11:35:34 | INFO     | __main__:main:216 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 11:35:35 | ERROR    | __main__:<module>:245 | ❌ Server startup failed: name 'Dict' is not defined
2025-07-14 12:32:17 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 12:32:17 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 12:32:17 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 12:32:17 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 12:32:17 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 12:32:17 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 12:32:27 | WARNING  | app.utils.hadoop_client:get_storage_info:189 | WebHDFS API failed: HTTPConnectionPool(host='hadoop101', port=9870): Max retries exceeded with url: /jmx?qry=Hadoop:service=NameNode,name=FSNamesystemState (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000021818E555E0>, 'Connection to hadoop101 timed out. (connect timeout=10)'))
2025-07-14 12:32:27 | WARNING  | __main__:test_dependencies:146 | ⚠️ HDFS connection test failed - no storage info
2025-07-14 12:32:48 | ERROR    | app.utils.hadoop_client:execute_query:314 | Hive query failed: Could not connect to any of [('192.142.76.242', 10000)]
2025-07-14 12:32:48 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (10 databases)
2025-07-14 12:32:48 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 12:32:48 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 12:32:53 | ERROR    | app.utils.metrics_collector:get_node_metrics:244 | Error collecting metrics for node 192.142.76.242: module 'paramiko' has no attribute 'NoValidConnectionsError'
2025-07-14 12:33:56 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 12:33:56 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 12:33:56 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 12:33:56 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 12:33:56 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 12:33:56 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 12:33:56 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 12:33:58 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 12:33:58 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 12:33:58 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 12:34:23 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 25.34s
2025-07-14 12:34:23 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 12:34:23 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.6%
2025-07-14 12:34:23 | INFO     | __main__:test_dependencies:165 | ✅ Metrics collector test passed
2025-07-14 12:34:23 | INFO     | __main__:test_dependencies:179 | ✅ Dependency testing completed
2025-07-14 12:34:23 | INFO     | __main__:main:215 | 🎉 Startup validation completed successfully!
2025-07-14 12:34:23 | INFO     | __main__:main:216 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 12:34:23 | ERROR    | __main__:<module>:245 | ❌ Server startup failed: name 'Dict' is not defined
2025-07-14 12:43:43 | INFO     | __main__:setup_production_logging:52 | ✅ Production logging configured
2025-07-14 12:43:43 | INFO     | __main__:validate_environment:58 | 🔍 Validating production environment...
2025-07-14 12:43:43 | ERROR    | __main__:validate_environment:76 | ❌ Missing required environment variables: ['HDFS_NAMENODE', 'HIVE_SERVER_HOST']
2025-07-14 12:44:13 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 12:44:13 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 12:44:13 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 12:44:13 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 12:44:13 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 12:44:13 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 12:44:13 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 12:44:15 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 12:44:15 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 12:44:15 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 12:44:36 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 20.84s
2025-07-14 12:44:36 | INFO     | app.utils.metrics_collector:get_cluster_metrics:161 | Successfully collected metrics from 10/10 nodes
2025-07-14 12:44:36 | INFO     | app.utils.metrics_collector:get_cluster_metrics:195 | ✅ hadoop cluster metrics cached - CPU: 51.2%, Memory: 22.5%
2025-07-14 12:44:36 | INFO     | __main__:test_dependencies:165 | ✅ Metrics collector test passed
2025-07-14 12:44:36 | INFO     | __main__:test_dependencies:179 | ✅ Dependency testing completed
2025-07-14 12:44:36 | INFO     | __main__:main:215 | 🎉 Startup validation completed successfully!
2025-07-14 12:44:36 | INFO     | __main__:main:216 | 🚀 Starting server on 127.0.0.1:8000
2025-07-14 12:44:36 | ERROR    | __main__:<module>:245 | ❌ Server startup failed: cannot import name 'TaskListResponse' from 'app.schemas.overview' (D:\workspace\workspace_pycharm\bigdata_platform\app\schemas\overview.py)
2025-07-14 12:46:32 | INFO     | __main__:setup_production_logging:55 | ✅ Production logging configured
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:61 | 🔍 Validating production environment...
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:62 | 🔧 IS_LOCAL_DEV: False
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:63 | 🔧 MOCK_DATA_MODE: False
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:64 | 🔧 use_real_clusters: True
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:68 | 🔍 Validating real cluster configuration...
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:84 | ✅ HADOOP_HOME: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:84 | ✅ HDFS_NAMENODE: hdfs://hadoop101:8020
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:84 | ✅ HDFS_USER: hadoop
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:84 | ✅ HIVE_SERVER_HOST: hadoop101
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:84 | ✅ HIVE_USERNAME: bigdata
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:98 | ✅ HADOOP_HOME found: D:\Program Files\software\hadoop-3.1.0
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:107 | ✅ Log directory ready: logs
2025-07-14 12:46:32 | INFO     | __main__:validate_environment:112 | ✅ Environment validation passed
2025-07-14 12:46:32 | INFO     | __main__:test_dependencies:118 | 🔍 Testing critical dependencies...
2025-07-14 12:46:32 | INFO     | app.utils.metrics_collector:__init__:79 | MetricsCollector initialized with cache TTL: 30s
2025-07-14 12:46:32 | WARNING  | __main__:test_dependencies:129 | ⚠️ Database connection test failed: cannot import name 'get_db' from 'app.utils.database' (D:\workspace\workspace_pycharm\bigdata_platform\app\utils\database.py)
2025-07-14 12:46:32 | INFO     | __main__:test_dependencies:133 | 🔍 Testing cluster connections...
2025-07-14 12:46:32 | INFO     | __main__:test_dependencies:144 | ✅ HDFS connection test passed
2025-07-14 12:46:33 | INFO     | __main__:test_dependencies:155 | ✅ Hive connection test passed (65 databases)
2025-07-14 12:46:33 | INFO     | app.utils.metrics_collector:get_cluster_metrics:128 | Collecting hadoop cluster metrics (cache miss)
2025-07-14 12:46:33 | INFO     | app.utils.metrics_collector:get_cluster_metrics:143 | Starting parallel collection for 10 nodes
2025-07-14 12:46:53 | INFO     | app.utils.metrics_collector:get_cluster_metrics:157 | Node metrics collection completed in 20.52s
